loan_id,snapshot_month,account_age_months,outstanding_balance_eur,days_past_due,utilization_pct,payment_ratio,missed_payments_3m,bureau_score,dti_pct,income_drop_flag,hardship_flag,default_next_3m
L001956,2025-06-01,37,22449.62,0,27.32,1.0363,0,775,30.28,0,0,0
L001956,2025-07-01,38,21473.55,0,23.54,0.9458,0,714,30.28,0,0,0
L001956,2025-08-01,39,20497.48,0,37.83,0.8238,0,736,30.28,0,0,0
L001956,2025-09-01,40,19521.41,0,34.0,1.0006,0,759,30.28,0,0,0
L001957,2024-01-01,5,39132.22,0,29.44,0.9825,0,736,75.25,0,0,0
L001957,2024-02-01,6,37869.89,0,37.3,1.1307,0,754,75.25,0,0,0
L001957,2024-03-01,7,36607.56,0,32.02,1.0364,0,753,75.25,0,0,0
L001957,2024-04-01,8,35345.23,0,41.02,1.0374,0,735,75.25,0,0,0
L001957,2024-05-01,9,34082.9,0,52.43,1.075,0,750,75.25,0,0,0
L001957,2024-06-01,10,32820.57,0,18.11,0.891,0,755,75.25,0,0,0
L001957,2024-07-01,11,31558.24,0,27.86,1.0427,0,758,75.25,0,0,0
L001957,2024-08-01,12,30295.91,30,35.48,0.6575,1,767,75.25,0,0,0
L001957,2024-09-01,13,29033.58,0,43.05,0.8458,1,722,75.25,0,0,0
L001957,2024-10-01,14,27771.25,0,29.18,1.0562,1,744,75.25,0,0,0
L001957,2024-11-01,15,26508.92,0,29.05,1.0463,0,694,75.25,0,1,0
L001957,2024-12-01,16,25246.59,0,28.72,1.0105,0,775,75.25,0,0,0
L001957,2025-01-01,17,23984.26,0,16.99,1.0386,0,770,75.25,0,0,0
L001957,2025-02-01,18,22721.94,0,16.45,0.9515,0,802,75.25,0,0,0
L001957,2025-03-01,19,21459.61,0,41.77,1.0762,0,748,75.25,0,0,0
L001957,2025-04-01,20,20197.28,0,23.18,1.2139,0,771,75.25,0,0,0
L001957,2025-05-01,21,18934.95,0,40.91,0.9486,0,746,75.25,0,0,0
L001957,2025-06-01,22,17672.62,60,25.44,0.4889,1,768,75.25,0,0,0
L001957,2025-07-01,23,16410.29,0,53.51,0.7767,1,736,75.25,0,0,0
L001957,2025-08-01,24,15147.96,0,57.12,0.9786,1,746,75.25,0,0,0
L001957,2025-09-01,25,13885.63,0,33.55,0.9189,0,763,75.25,0,0,1
L001958,2024-01-01,13,31185.61,0,39.1,0.9953,0,709,36.83,0,0,0
L001958,2024-02-01,14,30294.59,0,40.34,1.0514,0,712,36.83,0,0,0
L001958,2024-03-01,15,29403.58,0,31.92,1.031,0,687,36.83,0,0,1
L001958,2024-04-01,16,28512.56,0,26.74,1.0186,0,741,36.83,0,0,0
L001958,2024-05-01,17,27621.54,0,75.81,0.9969,0,724,36.83,0,0,0
L001958,2024-06-01,18,26730.52,0,33.01,1.0681,0,701,36.83,0,0,0
L001958,2024-07-01,19,25839.51,0,38.82,1.1024,0,703,36.83,0,0,0
L001958,2024-08-01,20,24948.49,0,55.82,1.0338,0,709,36.83,0,0,0
L001958,2024-09-01,21,24057.47,0,54.72,1.0749,0,697,36.83,0,0,0
L001958,2024-10-01,22,23166.46,0,1,0.9797,0,731,36.83,0,0,0
L001958,2024-11-01,23,22275.44,0,44.41,1.1109,0,700,36.83,0,0,1
L001958,2024-12-01,24,21384.42,0,35.23,1.0925,0,700,36.83,0,0,0
L001958,2025-01-01,25,20493.4,0,34.41,1.1337,0,726,36.83,0,0,0
L001958,2025-02-01,26,19602.38,0,63.88,1.1291,0,719,36.83,0,0,0
L001958,2025-03-01,27,18711.37,0,58.76,0.9246,0,742,36.83,0,0,0
L001958,2025-04-01,28,17820.35,0,66.02,1.0397,0,755,36.83,0,0,0
L001958,2025-05-01,29,16929.33,0,37.64,0.8932,0,704,36.83,0,0,0
L001958,2025-06-01,30,16038.31,0,56.53,1.013,0,703,36.83,0,0,0
L001958,2025-07-01,31,15147.3,0,47.37,0.9202,0,736,36.83,0,0,0
L001958,2025-08-01,32,14256.28,0,58.91,1.0975,0,703,36.83,0,0,0
L001958,2025-09-01,33,13365.26,0,45.32,1.051,0,694,36.83,0,0,0
L001959,2024-01-01,24,7430.72,0,43.92,1.0854,0,769,36.49,0,0,0
L001959,2024-02-01,25,7224.31,0,44.53,1.001,0,726,36.49,0,0,0
L001959,2024-03-01,26,7017.9,0,15.28,1.1601,0,698,36.49,0,0,0
L001959,2024-04-01,27,6811.49,0,46.95,1.0589,0,710,36.49,0,0,0
L001959,2024-05-01,28,6605.08,30,34.98,0.8398,1,711,36.49,0,0,0
L001959,2024-06-01,29,6398.67,0,55.79,0.8445,1,710,36.49,0,0,0
L001959,2024-07-01,30,6192.27,0,42.65,0.8826,1,726,36.49,0,0,0
L001959,2024-08-01,31,5985.86,0,48.51,0.9875,0,723,36.49,0,0,0
L001959,2024-09-01,32,5779.45,0,20.93,1.0334,0,722,36.49,0,0,0
L001959,2024-10-01,33,5573.04,0,44.08,0.9145,0,738,36.49,0,0,0
L001959,2024-11-01,34,5366.63,0,71.88,1.0984,0,678,36.49,0,0,0
L001959,2024-12-01,35,5160.22,0,43.19,0.9008,0,665,36.49,0,0,0
L001959,2025-01-01,36,4953.81,0,64.61,1.1411,0,740,36.49,0,0,0
L001959,2025-02-01,37,4747.4,0,46.63,0.9882,0,733,36.49,0,0,0
L001959,2025-03-01,38,4540.99,0,41.97,0.9568,0,723,36.49,0,0,0
L001959,2025-04-01,39,4334.59,0,41.9,0.9377,0,711,36.49,0,0,0
L001959,2025-05-01,40,4128.18,30,63.38,0.6906,1,679,36.49,0,0,0
L001959,2025-06-01,41,3921.77,0,23.61,1.0181,1,695,36.49,0,0,0
L001959,2025-07-01,42,3715.36,0,22.2,0.9485,1,759,36.49,0,0,0
L001959,2025-08-01,43,3508.95,0,38.76,0.8957,0,700,36.49,0,0,0
L001959,2025-09-01,44,3302.54,0,25.6,1.0974,0,730,36.49,0,0,0
L001960,2024-01-01,22,5389.06,0,27.14,0.9774,0,779,41.13,0,0,1
L001960,2024-02-01,23,8124.92,0,40.91,1.0719,0,781,41.13,0,0,0
L001960,2024-03-01,24,5878.13,0,29.6,1.0161,0,757,41.13,0,0,0
L001960,2024-04-01,25,4012.09,0,20.2,1.0553,0,723,41.13,0,0,0
L001960,2024-05-01,26,10570.52,0,53.23,0.9163,0,729,41.13,0,0,0
L001960,2024-06-01,27,10335.13,0,52.04,1.0078,0,714,41.13,0,0,0
L001960,2024-07-01,28,3600.68,0,18.13,1.064,0,732,41.13,0,0,0
L001960,2024-08-01,29,5486.78,0,27.63,0.946,0,750,41.13,0,0,0
L001960,2024-09-01,30,4100.83,0,20.65,1.0723,0,736,41.13,0,0,0
L001960,2024-10-01,31,5869.69,0,29.56,0.9828,0,786,41.13,0,0,0
L001960,2024-11-01,32,5638.96,0,28.4,1.0348,0,727,41.13,0,0,0
L001960,2024-12-01,33,6366.85,0,32.06,0.9193,0,741,41.13,0,0,0
L001960,2025-01-01,34,1743.36,0,8.78,1.0169,0,746,41.13,0,0,0
L001960,2025-02-01,35,3774.54,0,19.01,1.2109,0,749,41.13,0,0,0
L001960,2025-03-01,36,4506.24,0,22.69,1.0631,0,799,41.13,0,0,0
L001960,2025-04-01,37,6384.28,0,32.15,0.9616,0,752,41.13,0,0,0
L001960,2025-05-01,38,2481.75,0,12.5,0.9558,0,735,41.13,0,0,0
L001960,2025-06-01,39,7269.21,0,36.6,1.0307,0,721,41.13,0,0,0
L001960,2025-07-01,40,6532.87,0,32.9,1.0288,0,753,41.13,0,0,0
L001960,2025-08-01,41,9884.42,0,49.77,1.0192,0,746,41.13,0,0,0
L001960,2025-09-01,42,4426.16,0,22.29,0.9841,0,744,41.13,0,0,0
L001961,2024-01-01,9,6407.75,0,48.0,1.0606,0,740,41.89,0,0,0
L001961,2024-02-01,10,2891.48,0,21.66,1.0696,0,680,41.89,0,0,0
L001961,2024-03-01,11,6517.82,0,48.82,1.0787,0,751,41.89,0,0,0
L001961,2024-04-01,12,5922.35,0,44.36,1.0067,0,743,41.89,0,0,0
L001961,2024-05-01,13,2465.55,0,18.47,0.9899,0,736,41.89,0,0,0
L001961,2024-06-01,14,4628.71,0,34.67,0.965,0,749,41.89,0,0,0
L001961,2024-07-01,15,2986.03,0,22.37,1.118,0,735,41.89,0,0,0
L001961,2024-08-01,16,5250.02,0,39.32,1.0858,0,780,41.89,0,0,0
L001961,2024-09-01,17,4549.49,0,34.08,1.1176,0,760,41.89,0,0,1
L001961,2024-10-01,18,4274.3,0,32.02,0.9597,0,723,41.89,0,0,0
L001961,2024-11-01,19,6580.68,0,49.29,1.1542,0,750,41.89,0,0,0
L001961,2024-12-01,20,6518.18,0,48.82,1.0496,0,709,41.89,0,0,1
L001961,2025-01-01,21,1673.49,0,12.53,1.0814,0,782,41.89,0,0,0
L001961,2025-02-01,22,4865.78,0,36.45,0.8456,0,761,41.89,0,0,0
L001961,2025-03-01,23,4125.68,0,30.9,1.0556,0,741,41.89,0,0,0
L001961,2025-04-01,24,4969.95,0,37.23,0.8738,0,742,41.89,0,0,0
L001961,2025-05-01,25,5072.79,0,38.0,0.8709,0,700,41.89,0,0,0
L001961,2025-06-01,26,6718.06,0,50.32,0.9737,0,760,41.89,0,0,0
L001961,2025-07-01,27,6472.56,0,48.48,1.0458,0,753,41.89,0,0,0
L001961,2025-08-01,28,6247.85,0,46.8,0.9408,0,766,41.89,0,0,1
L001961,2025-09-01,29,3637.33,0,27.24,0.8881,0,786,41.89,0,0,0
L001962,2024-01-01,4,13580.64,0,62.25,0.9856,0,704,23.84,0,0,0
L001962,2024-02-01,5,8270.84,0,37.91,0.9118,0,645,23.84,0,0,0
L001962,2024-03-01,6,4787.24,0,21.94,1.0411,0,686,23.84,0,0,0
L001962,2024-04-01,7,8360.31,0,38.32,1.0872,0,698,23.84,0,0,0
L001962,2024-05-01,8,11415.28,0,52.33,1.1066,0,687,23.84,0,0,0
L001962,2024-06-01,9,10564.94,0,48.43,1.0187,0,699,23.84,0,0,0
L001962,2024-07-01,10,7266.59,0,33.31,0.9996,0,667,23.84,0,0,0
L001962,2024-08-01,11,14289.22,30,65.5,0.7159,1,695,23.84,0,0,0
L001962,2024-09-01,12,11196.65,0,51.32,0.9873,1,700,23.84,0,0,0
L001962,2024-10-01,13,11314.13,0,51.86,1.001,1,667,23.84,0,0,0
L001962,2024-11-01,14,7256.72,0,33.26,1.0774,0,682,23.84,0,0,0
L001962,2024-12-01,15,9887.13,0,45.32,1.0381,0,677,23.84,0,0,0
L001962,2025-01-01,16,10385.56,0,47.61,0.902,0,706,23.84,0,0,0
L001962,2025-02-01,17,13683.29,0,62.72,1.0288,0,701,23.84,0,0,0
L001962,2025-03-01,18,10590.13,0,48.54,1.1104,0,697,23.84,0,0,0
L001962,2025-04-01,19,16399.16,30,75.17,0.7653,1,663,23.84,0,0,1
L001962,2025-05-01,20,10106.74,0,46.33,0.7936,1,686,23.84,0,0,0
L001962,2025-06-01,21,7335.66,0,33.63,0.8758,1,730,23.84,0,0,0
L001962,2025-07-01,22,7948.96,0,36.44,1.0681,0,731,23.84,0,0,0
L001962,2025-08-01,23,11218.56,0,51.42,0.9788,0,677,23.84,0,0,0
L001962,2025-09-01,24,6944.87,0,31.83,1.1039,0,682,23.84,0,0,0
L001963,2024-01-01,15,23380.49,0,24.87,0.8812,0,685,26.46,0,0,0
L001963,2024-02-01,16,22860.93,0,43.56,1.0237,0,710,26.46,0,0,0
L001963,2024-03-01,17,22341.36,0,55.19,0.8601,0,701,26.46,0,0,0
L001963,2024-04-01,18,21821.79,0,33.43,1.0973,0,713,26.46,0,0,0
L001963,2024-05-01,19,21302.23,0,43.41,1.0628,0,703,26.46,0,0,0
L001963,2024-06-01,20,20782.66,0,33.23,1.126,0,708,26.46,0,0,0
L001963,2024-07-01,21,20263.09,0,27.49,1.0751,0,706,26.46,0,0,0
L001963,2024-08-01,22,19743.53,9,64.56,0.9005,0,644,26.46,1,1,1
L001963,2024-09-01,23,19223.96,0,60.11,1.1844,0,698,26.46,0,0,0
L001963,2024-10-01,24,18704.39,0,81.84,0.957,0,676,26.46,0,0,0
L001963,2024-11-01,25,18184.83,0,36.81,0.9734,0,699,26.46,0,0,0
L001963,2024-12-01,26,17665.26,0,60.83,1.1146,0,692,26.46,0,0,0
L001963,2025-01-01,27,17145.69,0,42.95,1.122,0,681,26.46,0,0,0
L001963,2025-02-01,28,16626.13,0,63.76,1.0805,0,701,26.46,0,0,0
L001963,2025-03-01,29,16106.56,0,62.85,0.8762,0,707,26.46,0,0,0
L001963,2025-04-01,30,15587.0,0,52.22,1.0801,0,696,26.46,0,0,0
L001963,2025-05-01,31,15067.43,0,61.58,1.0583,0,696,26.46,0,0,0
L001963,2025-06-01,32,14547.86,0,58.11,1.0651,0,687,26.46,0,0,0
L001963,2025-07-01,33,14028.3,0,69.46,0.9363,0,676,26.46,0,0,0
L001963,2025-08-01,34,13508.73,0,47.03,0.9207,0,726,26.46,0,0,0
L001963,2025-09-01,35,12989.16,0,51.64,1.1705,0,695,26.46,0,0,1
L001964,2024-01-01,20,5923.4,0,43.23,1.1386,0,667,32.9,0,0,0
L001964,2024-02-01,21,9863.2,0,71.98,0.9537,0,689,32.9,0,0,0
L001964,2024-03-01,22,6535.1,0,47.69,0.972,0,681,32.9,0,0,0
L001964,2024-04-01,23,10605.16,0,77.4,0.9462,0,655,32.9,0,0,0
L001964,2024-05-01,24,8192.3,0,59.79,0.9967,0,685,32.9,0,0,1
L001964,2024-06-01,25,7082.94,0,51.69,1.0323,0,711,32.9,0,0,0
L001964,2024-07-01,26,6770.76,0,49.41,1.1333,0,669,32.9,0,0,0
L001964,2024-08-01,27,6621.9,0,48.33,0.8778,0,686,32.9,0,0,0
L001964,2024-09-01,28,5746.15,0,41.94,1.0381,0,705,32.9,0,0,0
L001964,2024-10-01,29,6576.05,0,47.99,0.9937,0,671,32.9,0,0,0
L001964,2024-11-01,30,4839.16,0,35.32,0.9318,0,699,32.9,0,0,0
L001964,2024-12-01,31,3181.34,0,23.22,1.0034,0,706,32.9,0,0,1
L001964,2025-01-01,32,8330.88,0,60.8,0.9901,0,677,32.9,0,0,0
L001964,2025-02-01,33,5744.42,0,41.92,0.9902,0,710,32.9,0,0,0
L001964,2025-03-01,34,7196.29,0,52.52,1.0631,0,690,32.9,0,0,0
L001964,2025-04-01,35,6428.77,0,46.92,1.0583,0,682,32.9,0,0,0
L001964,2025-05-01,36,6856.83,0,50.04,0.9837,0,686,32.9,0,0,0
L001964,2025-06-01,37,10189.48,0,74.36,1.0318,0,692,32.9,0,0,0
L001964,2025-07-01,38,8207.24,0,59.9,0.9282,0,666,32.9,0,0,0
L001964,2025-08-01,39,8191.41,12,59.78,0.8351,0,704,32.9,0,0,0
L001964,2025-09-01,40,6809.76,0,49.7,1.0548,0,753,32.9,0,0,0
L001965,2024-01-01,4,38126.04,0,26.18,0.9973,0,705,33.93,0,0,0
L001965,2024-02-01,5,37445.22,0,60.29,1.0706,0,724,33.93,0,0,0
L001965,2024-03-01,6,36764.4,0,55.64,1.0143,0,745,33.93,0,0,0
L001965,2024-04-01,7,36083.57,0,56.82,1.0165,0,722,33.93,0,0,0
L001965,2024-05-01,8,35402.75,0,25.99,1.0818,0,776,33.93,0,0,0
L001965,2024-06-01,9,34721.93,0,42.64,0.9378,0,750,33.93,0,0,0
L001965,2024-07-01,10,34041.11,0,41.24,1.0332,0,774,33.93,0,0,0
L001965,2024-08-01,11,33360.29,0,42.56,0.97,0,765,33.93,0,0,0
L001965,2024-09-01,12,32679.46,0,30.44,0.9911,0,733,33.93,0,0,0
L001965,2024-10-01,13,31998.64,0,38.43,1.0536,0,708,33.93,0,0,0
L001965,2024-11-01,14,31317.82,0,33.32,0.9591,0,701,33.93,0,0,0
L001965,2024-12-01,15,30637.0,0,36.4,1.0158,0,739,33.93,0,0,0
L001965,2025-01-01,16,29956.18,0,40.79,1.0694,0,708,33.93,0,0,0
L001965,2025-02-01,17,29275.35,0,39.52,0.9386,0,719,33.93,0,0,0
L001965,2025-03-01,18,28594.53,0,54.08,0.8538,0,748,33.93,0,0,0
L001965,2025-04-01,19,27913.71,0,44.92,1.12,0,738,33.93,0,0,0
L001965,2025-05-01,20,27232.89,0,41.56,1.05,0,731,33.93,0,0,0
L001965,2025-06-01,21,26552.06,0,51.07,1.1044,0,752,33.93,0,0,0
L001965,2025-07-01,22,25871.24,0,38.09,0.8884,0,756,33.93,0,0,0
L001965,2025-08-01,23,25190.42,0,57.7,1.0285,0,738,33.93,0,0,0
L001965,2025-09-01,24,24509.6,0,33.92,1.0867,0,669,33.93,0,1,1
L001966,2024-01-01,7,2055.2,0,51.06,1.0434,0,705,19.23,0,0,0
L001966,2024-02-01,8,864.03,0,21.47,0.9114,0,734,19.23,0,0,0
L001966,2024-03-01,9,2068.34,0,51.39,1.0133,0,745,19.23,0,0,0
L001966,2024-04-01,10,1798.59,0,44.68,0.9808,0,741,19.23,0,0,0
L001966,2024-05-01,11,1936.61,0,48.11,1.0284,0,727,19.23,0,0,0
L001966,2024-06-01,12,1251.65,0,31.1,1.0743,0,723,19.23,0,0,0
L001966,2024-07-01,13,1425.65,0,35.42,1.0519,0,726,19.23,0,0,0
L001966,2024-08-01,14,1471.4,0,36.56,1.0452,0,729,19.23,0,0,0
L001966,2024-09-01,15,1262.22,0,31.36,0.958,0,736,19.23,0,0,0
L001966,2024-10-01,16,1731.82,0,43.03,1.0652,0,733,19.23,0,0,0
L001966,2024-11-01,17,2390.88,0,59.4,0.9957,0,707,19.23,0,0,0
L001966,2024-12-01,18,2363.84,0,58.73,1.0146,0,691,19.23,0,0,0
L001966,2025-01-01,19,1867.77,0,46.4,1.1198,0,688,19.23,0,0,0
L001966,2025-02-01,20,2395.73,60,59.52,0.4217,1,681,19.23,1,0,0
L001966,2025-03-01,21,1920.99,30,47.73,0.5252,2,706,19.23,0,0,0
L001966,2025-04-01,22,2078.41,0,51.64,0.895,2,677,19.23,0,0,0
L001966,2025-05-01,23,1007.43,0,25.03,0.8722,1,745,19.23,0,0,0
L001966,2025-06-01,24,1778.98,0,44.2,1.1336,0,732,19.23,0,0,0
L001966,2025-07-01,25,290.52,0,7.22,1.015,0,740,19.23,0,0,0
L001966,2025-08-01,26,1569.48,0,38.99,0.9584,0,739,19.23,0,0,0
L001966,2025-09-01,27,1281.87,0,31.85,1.043,0,718,19.23,0,0,0
L001967,2024-01-01,18,5390.66,0,48.33,0.9963,0,755,26.46,0,0,0
L001967,2024-02-01,19,5210.97,0,52.75,1.0503,0,761,26.46,0,0,0
L001967,2024-03-01,20,5031.28,0,62.52,1.1436,0,716,26.46,0,0,0
L001967,2024-04-01,21,4851.6,0,49.63,0.9384,0,701,26.46,0,0,0
L001967,2024-05-01,22,4671.91,0,33.87,0.9688,0,740,26.46,0,0,0
L001967,2024-06-01,23,4492.22,0,41.46,1.1078,0,729,26.46,0,0,0
L001967,2024-07-01,24,4312.53,0,56.09,1.0273,0,699,26.46,0,0,0
L001967,2024-08-01,25,4132.84,60,57.23,0.4938,1,701,26.46,0,0,0
L001967,2024-09-01,26,3953.15,30,50.15,0.5567,2,682,26.46,0,0,1
L001967,2024-10-01,27,3773.46,0,59.57,1.0396,2,717,26.46,0,0,0
L001967,2024-11-01,28,3593.77,0,45.5,1.1069,1,703,26.46,0,0,0
L001967,2024-12-01,29,3414.09,0,61.62,1.0337,0,744,26.46,0,0,0
L001967,2025-01-01,30,3234.4,0,66.27,1.0557,0,737,26.46,0,0,0
L001967,2025-02-01,31,3054.71,21,55.98,0.8251,1,687,26.46,0,0,0
L001967,2025-03-01,32,2875.02,0,54.36,1.0245,1,719,26.46,0,0,0
L001967,2025-04-01,33,2695.33,0,38.35,1.0126,1,708,26.46,0,0,0
L001967,2025-05-01,34,2515.64,0,23.06,1.0265,0,703,26.46,0,0,0
L001967,2025-06-01,35,2335.95,0,41.17,1.0253,0,717,26.46,0,0,0
L001967,2025-07-01,36,2156.26,0,76.02,0.8671,0,703,26.46,0,0,0
L001967,2025-08-01,37,1976.58,0,22.56,1.0405,0,685,26.46,0,0,0
L001967,2025-09-01,38,1796.89,60,50.25,0.72,1,728,26.46,0,0,1
L001968,2024-01-01,3,18655.34,3,42.56,0.9924,0,749,33.03,0,0,0
L001968,2024-02-01,4,18240.78,0,11.7,1.0037,0,712,33.03,0,0,0
L001968,2024-03-01,5,17826.21,0,56.98,1.1167,0,758,33.03,0,0,0
L001968,2024-04-01,6,17411.65,0,26.58,1.0521,0,741,33.03,0,0,0
L001968,2024-05-01,7,16997.09,0,28.6,1.006,0,771,33.03,0,0,0
L001968,2024-06-01,8,16582.53,0,39.2,0.9161,0,761,33.03,0,0,0
L001968,2024-07-01,9,16167.96,0,41.27,1.007,0,776,33.03,0,0,0
L001968,2024-08-01,10,15753.4,0,45.93,1.0751,0,777,33.03,0,0,0
L001968,2024-09-01,11,15338.84,0,17.29,0.9603,0,784,33.03,0,0,0
L001968,2024-10-01,12,14924.27,0,62.8,1.0163,0,739,33.03,0,0,0
L001968,2024-11-01,13,14509.71,0,51.2,0.9862,0,741,33.03,0,0,0
L001968,2024-12-01,14,14095.15,0,17.49,0.9942,0,779,33.03,0,0,0
L001968,2025-01-01,15,13680.58,0,52.85,1.1128,0,767,33.03,0,0,0
L001968,2025-02-01,16,13266.02,0,16.17,0.9888,0,771,33.03,0,0,0
L001968,2025-03-01,17,12851.46,0,40.45,1.25,0,779,33.03,0,0,0
L001968,2025-04-01,18,12436.89,0,25.43,1.1387,0,734,33.03,0,0,0
L001968,2025-05-01,19,12022.33,0,35.43,1.0632,0,732,33.03,0,0,0
L001968,2025-06-01,20,11607.77,0,32.62,1.0399,0,755,33.03,0,0,0
L001968,2025-07-01,21,11193.2,0,28.75,0.9293,0,707,33.03,0,0,0
L001968,2025-08-01,22,10778.64,0,32.99,0.8639,0,743,33.03,0,0,0
L001968,2025-09-01,23,10364.08,0,47.92,0.9725,0,737,33.03,0,0,0
L001969,2024-01-01,20,18171.16,0,62.86,1.1187,0,701,29.42,0,0,0
L001969,2024-02-01,21,17821.72,0,46.05,0.88,0,683,29.42,0,0,0
L001969,2024-03-01,22,17472.27,0,52.13,1.0801,0,640,29.42,0,0,0
L001969,2024-04-01,23,17122.83,0,87.35,0.9561,0,646,29.42,1,1,0
L001969,2024-05-01,24,16773.38,0,56.16,1.009,0,679,29.42,0,0,0
L001969,2024-06-01,25,16423.93,0,48.46,0.9682,0,710,29.42,0,0,0
L001969,2024-07-01,26,16074.49,0,78.92,0.956,0,644,29.42,0,0,0
L001969,2024-08-01,27,15725.04,0,33.96,0.998,0,657,29.42,0,0,0
L001969,2024-09-01,28,15375.6,0,57.06,1.002,0,647,29.42,0,0,0
L001969,2024-10-01,29,15026.15,0,54.41,1.0405,0,689,29.42,0,0,1
L001969,2024-11-01,30,14676.71,0,65.4,0.9834,0,700,29.42,0,0,0
L001969,2024-12-01,31,14327.26,0,60.08,0.8395,0,672,29.42,0,0,0
L001969,2025-01-01,32,13977.82,0,81.32,0.9948,0,673,29.42,0,0,0
L001969,2025-02-01,33,13628.37,0,49.8,0.961,0,657,29.42,0,0,0
L001969,2025-03-01,34,13278.93,0,56.58,1.0205,0,682,29.42,0,0,0
L001969,2025-04-01,35,12929.48,0,60.11,1.1102,0,664,29.42,0,0,0
L001969,2025-05-01,36,12580.03,0,32.36,1.0421,0,660,29.42,0,0,0
L001969,2025-06-01,37,12230.59,0,73.08,0.9939,0,685,29.42,0,0,0
L001969,2025-07-01,38,11881.14,0,83.52,0.874,0,684,29.42,1,0,0
L001969,2025-08-01,39,11531.7,0,34.18,1.1041,0,671,29.42,0,0,0
L001969,2025-09-01,40,11182.25,0,70.77,1.0404,0,681,29.42,0,0,0
L001970,2024-01-01,25,26237.12,0,7.08,0.8923,0,712,23.1,0,0,0
L001970,2024-02-01,26,25678.88,0,25.6,1.0301,0,721,23.1,0,0,0
L001970,2024-03-01,27,25120.64,0,39.82,1.0536,0,738,23.1,0,0,0
L001970,2024-04-01,28,24562.41,0,24.04,0.9639,0,732,23.1,0,0,0
L001970,2024-05-01,29,24004.17,0,50.13,0.9757,0,723,23.1,0,0,0
L001970,2024-06-01,30,23445.93,0,24.14,0.9655,0,725,23.1,0,0,0
L001970,2024-07-01,31,22887.7,0,51.44,0.9611,0,730,23.1,0,0,0
L001970,2024-08-01,32,22329.46,0,31.12,1.0911,0,702,23.1,0,0,0
L001970,2024-09-01,33,21771.22,0,49.53,1.0525,0,755,23.1,0,0,0
L001970,2024-10-01,34,21212.99,0,39.94,1.0314,0,729,23.1,0,0,0
L001970,2024-11-01,35,20654.75,0,38.14,0.9398,0,717,23.1,0,0,0
L001970,2024-12-01,36,20096.51,0,27.49,1.0171,0,745,23.1,0,0,0
L001970,2025-01-01,37,19538.28,0,62.54,1.0345,0,748,23.1,0,0,0
L001970,2025-02-01,38,18980.04,0,55.29,1.2257,0,697,23.1,0,0,0
L001970,2025-03-01,39,18421.81,0,54.61,1.0064,0,732,23.1,0,0,0
L001970,2025-04-01,40,17863.57,0,25.46,0.9318,0,737,23.1,0,0,0
L001970,2025-05-01,41,17305.33,30,54.25,0.7315,1,710,23.1,0,0,1
L001970,2025-06-01,42,16747.1,0,22.13,0.8677,1,741,23.1,0,0,0
L001970,2025-07-01,43,16188.86,0,44.67,0.981,1,736,23.1,0,0,0
L001970,2025-08-01,44,15630.62,0,55.1,0.9575,0,696,23.1,0,0,0
L001970,2025-09-01,45,15072.39,0,58.37,1.0573,0,772,23.1,0,0,0
L001971,2024-01-01,7,36157.71,0,40.5,1.1593,0,686,18.66,0,0,0
L001971,2024-02-01,8,35475.49,30,36.05,0.7573,1,739,18.66,0,0,0
L001971,2024-03-01,9,34793.27,0,51.42,0.8439,1,687,18.66,0,0,0
L001971,2024-04-01,10,34111.05,0,48.79,0.9539,1,729,18.66,0,0,0
L001971,2024-05-01,11,33428.83,0,37.89,0.9346,0,727,18.66,0,0,0
L001971,2024-06-01,12,32746.61,0,40.01,1.0726,0,697,18.66,0,0,0
L001971,2024-07-01,13,32064.39,0,35.95,0.9085,0,704,18.66,0,0,0
L001971,2024-08-01,14,31382.17,0,30.84,1.0319,0,721,18.66,0,0,0
L001971,2024-09-01,15,30699.94,9,54.67,0.9374,0,639,18.66,1,1,0
L001971,2024-10-01,16,30017.72,30,32.52,0.6077,1,671,18.66,0,0,0
L001971,2024-11-01,17,29335.5,0,41.72,0.9959,1,685,18.66,0,0,0
L001971,2024-12-01,18,28653.28,0,41.67,0.7768,1,706,18.66,0,0,0
L001971,2025-01-01,19,27971.06,0,70.96,0.8215,0,695,18.66,1,1,1
L001971,2025-02-01,20,27288.84,0,26.46,1.1041,0,748,18.66,0,0,0
L001971,2025-03-01,21,26606.62,0,36.07,0.9951,0,662,18.66,0,0,0
L001971,2025-04-01,22,25924.4,0,54.57,1.163,0,742,18.66,0,0,0
L001971,2025-05-01,23,25242.18,0,34.82,0.9154,0,677,18.66,0,0,0
L001971,2025-06-01,24,24559.96,0,50.11,1.0874,0,697,18.66,0,0,0
L001971,2025-07-01,25,23877.73,0,33.65,1.0735,0,692,18.66,0,0,0
L001971,2025-08-01,26,23195.51,0,35.58,0.9925,0,748,18.66,0,0,0
L001971,2025-09-01,27,22513.29,0,50.23,1.0968,0,714,18.66,0,0,0
L001972,2024-01-01,9,42686.87,0,51.24,1.0294,0,722,47.2,0,0,0
L001972,2024-02-01,10,41592.34,0,43.4,1.0721,0,689,47.2,0,0,0
L001972,2024-03-01,11,40497.8,0,53.35,0.8692,0,698,47.2,0,0,0
L001972,2024-04-01,12,39403.27,0,40.45,1.095,0,725,47.2,0,0,0
L001972,2024-05-01,13,38308.73,0,46.73,0.9766,0,730,47.2,0,0,0
